trade_date,pr,tr,dy,dy_pct_expanding,dy_realized
20050727,866.037,896.048,,,
20050728,864.489,894.577,,,
20050729,862.553,892.823,,,
20050801,865.682,896.061,,,
20050802,876.174,906.922,,,
20050803,882.115,913.071,,,
20050804,879.671,910.541,,,
20050805,895.89,927.33,,,
20050808,902.916,934.602,,,
20050809,909.236,941.144,,,
20050810,913.27,945.376,,,
20050811,924.4,956.897,,,
20050812,915.702,947.892,,,
20050815,929.626,963.58,,,
20050816,922.601,956.299,,,
20050817,929.272,963.213,,,
20050818,911.761,945.062,,,
20050819,912.627,946.17,,,
20050822,917.653,951.455,,,
20050823,910.619,944.162,,,
20050824,918.976,952.827,,,
20050825,916.989,950.767,,,
20050826,913.295,946.936,,,
20050829,900.069,933.224,,,
20050830,897.891,930.965,,,
20050831,910.624,944.167,,,
20050901,924.785,958.849,,,
20050902,926.824,960.963,,,
20050905,930.53,964.807,,,
20050906,915.421,949.14,,,
20050907,929.645,963.888,,,
20050908,932.033,966.365,,,
20050909,929.698,963.945,,,
20050912,928.819,963.033,,,
20050913,941.824,976.517,,,
20050914,948.071,982.994,,,
20050915,951.174,986.212,,,
20050916,948.703,983.649,,,
20050919,953.983,989.124,,,
20050920,946.156,981.008,,,
20050921,929.262,964.025,,,
20050922,906.983,940.913,,,
20050923,903.396,937.192,,,
20050926,903.088,936.872,,,
20050927,890.25,923.554,,,
20050928,886.863,920.041,,,
20050929,899.227,932.867,,,
20050930,903.055,936.838,,,
20051010,890.681,924.001,,,
20051011,901.625,935.354,,,
20051012,905.317,939.185,,,
20051013,899.285,932.927,,,
20051014,887.561,920.764,,,
20051017,875.455,908.206,,,
20051018,879.84,912.755,,,
20051019,875.428,908.177,,,
20051020,873.699,906.384,,,
20051021,877.16,909.974,,,
20051024,875.931,908.699,,,
20051025,864.124,896.451,,,
20051026,845.454,877.082,,,
20051027,841.546,873.028,,,
20051028,833.957,865.156,,,
20051031,842.278,873.787,,,
20051101,838.278,869.639,,,
20051102,848.897,880.655,,,
20051103,840.039,871.466,,,
20051104,844.36,875.948,,,
20051107,843.225,874.77,,,
20051108,846.296,877.956,,,
20051109,844.465,876.057,,,
20051110,827.903,858.875,,,
20051111,826.538,857.459,,,
20051114,822.907,853.693,,,
20051115,820.349,851.039,,,
20051116,831.397,862.5,,,
20051117,827.901,858.873,,,
20051118,846.313,877.974,,,
20051121,849.341,881.116,,,
20051122,835.277,866.526,,,
20051123,840.817,872.272,,,
20051124,845.483,877.113,,,
20051125,846.415,878.08,,,
20051128,844.82,876.426,,,
20051129,835.291,866.54,,,
20051130,834.359,865.573,,,
20051201,835.493,866.75,,,
20051202,835.91,867.182,,,
20051205,825.916,856.813,,,
20051206,832.284,863.42,,,
20051207,839.328,870.728,,,
20051208,839.038,870.426,,,
20051209,850.356,882.168,,,
20051212,851.401,883.252,,,
20051213,852.49,884.382,,,
20051214,858.274,890.382,,,
20051215,858.976,891.111,,,
20051216,866.224,898.63,,,
20051219,871.468,904.071,,,
20051220,873.167,905.834,,,
20051221,867.737,900.2,,,
20051222,872.328,904.963,,,
20051223,879.128,912.018,,,
20051226,887.174,920.365,,,
20051227,887.308,920.504,,,
20051228,891.092,924.429,,,
20051229,895.856,929.371,,,
20051230,890.492,923.807,,,
20060104,900.517,934.208,,,
20060105,919.629,954.034,,,
20060106,929.277,964.044,,,
20060109,931.267,966.108,,,
20060110,933.495,968.419,,,
20060111,930.277,965.08,,,
20060112,938.584,973.698,,,
20060113,932.329,967.209,,,
20060116,917.838,952.176,0.034869895064538685,,0.03746630510460269
20060117,920.998,955.454,0.0347491685608937,,0.03746525347921481
20060118,939.223,974.361,0.03407505042395062,,0.03746542662890273
20060119,952.041,987.659,0.03361673552576368,,0.037465905479598494
20060120,956.254,992.03,0.033469014400973246,,0.037466305156233615
20060123,957.949,993.788,0.0334097941508246,,0.037466305156233615
20060124,955.07,990.801,0.03351050592834899,,0.037466305156233615
20060125,961.832,997.816,0.03327493654586222,,0.03746632658957805
20060206,985.957,1022.845,0.03246214989188599,,0.037467784107274804
20060207,983.484,1020.279,0.03254377694091031,,0.037467784107274804
20060208,985.765,1022.645,0.03246847262882557,,0.037467784107274804
20060209,974.165,1010.611,0.03285509530824269,,0.037467784107274804
20060210,985.283,1022.397,0.032730942775006794,,0.037723609744156894
20060213,985.072,1022.178,0.03273693850823806,,0.037722547506218174
20060214,988.0,1025.217,0.03264061032355262,,0.03772326331366438
20060215,990.598,1027.913,0.0325541278419204,,0.03772235719481687
20060216,966.814,1003.233,0.03335497203386655,,0.03772235719481687
20060217,968.809,1005.303,0.03328628649398453,,0.03772235719481687
20060220,969.785,1006.317,0.03325401425869069,,0.03772363086506769
20060221,987.744,1024.952,0.032649395205502994,,0.03772363086506769
20060222,989.116,1026.375,0.032604107321956524,,0.03772363086506769
20060223,992.063,1029.433,0.032507254295205394,,0.03772363086506769
20060224,1000.755,1038.453,0.03222447487680634,,0.037723178222958564
20060227,996.838,1034.388,0.03235109852888667,,0.037723178222958564
20060228,997.969,1035.562,0.03231481760273373,,0.0377235752869427
20060301,1002.583,1040.35,0.032165289159547264,,0.03772275876977904
20060302,990.101,1027.398,0.03257096388772983,,0.03772293919986258
20060303,997.103,1034.664,0.032342466897444064,,0.037723175296094036
20060306,994.67,1032.139,0.03242157778041176,,0.037723175296094036
20060307,974.41,1011.116,0.03309485085756592,,0.037722385575896356
20060308,965.011,1001.363,0.033417247611053434,,0.037722447849573015
20060309,965.513,1001.884,0.03339996242582375,,0.03772254069761627
20060310,969.334,1005.85,0.03326935997982404,,0.037723636798474125
20060313,979.082,1015.964,0.0329371000454332,,0.037722639523319446
20060314,980.889,1017.839,0.032876406123839554,,0.03772262262694115
20060315,990.672,1027.991,0.03255221016318341,,0.03772310240037191
20060316,986.609,1023.775,0.032686314615311234,,0.03772315412801763
20060317,983.796,1020.855,0.03277977566111023,,0.03772315412801763
20060320,995.259,1032.751,0.032403388962749365,,0.037724355612757776
20060321,993.734,1031.168,0.032453115718770784,,0.037724355612757776
20060322,995.73,1033.239,0.03238806151836037,,0.037724355612757776
20060323,996.35,1033.882,0.032367907357531964,,0.037724355612757776
20060324,992.443,1029.828,0.03249550136883237,,0.037724531664112826
20060327,994.354,1031.811,0.032432057038833235,,0.037723526370010196
20060328,996.755,1034.303,0.032354470842699656,,0.037724083297085764
20060329,1004.989,1042.847,0.032088391599127165,,0.03772304203061383
20060330,998.482,1036.095,0.032297611058192115,,0.03772314858893866
20060331,999.829,1038.067,0.03280760454805252,,0.03829753438351369
20060403,1009.953,1048.579,0.032478518114856685,,0.038297274954363525
20060404,1019.998,1059.008,0.032158661982172675,,0.03829726863977578
20060405,1029.274,1069.211,0.03240432530380298,,0.038853259064017376
20060406,1029.436,1069.379,0.032399224344233056,,0.03885325734782952
20060407,1029.409,1069.444,0.032487087308389784,,0.038943651269673474
20060410,1044.848,1085.484,0.03200756205850734,,0.03894418537699029
20060411,1054.374,1095.38,0.031718381904056125,,0.03894418537699029
20060412,1046.232,1086.921,0.03196522109982038,,0.03894418537699029
20060413,1032.119,1072.4,0.03253271409389471,,0.03907962814024302
20060414,1056.892,1098.912,0.03247331112148935,,0.03981025228567092
20060417,1064.554,1106.878,0.03223957928167301,,0.03981024186413351
20060418,1070.211,1112.998,0.03228313010350685,,0.04003272502961597
20060419,1072.728,1115.616,0.031640002997155366,,0.03939052234262275
20060420,1061.492,1103.931,0.03159166697079046,,0.03896888236063556
20060421,1072.528,1115.832,0.03164652610870567,,0.03936361590471105
20060424,1059.595,1102.377,0.03129661216222718,,0.038537879187597435
20060425,1049.792,1093.098,0.03243103512021572,,0.039412508717303174
20060426,1065.175,1109.116,0.03196305332168548,,0.039412903044657055
20060427,1061.931,1105.829,0.032141974652193525,,0.039497315961996904
20060428,1066.88,1111.711,0.03264852844685254,,0.04017886517646807
20060508,1103.736,1150.116,0.031175029311630086,,0.039727041603275115
20060509,1122.552,1169.723,0.030652755470656164,,0.03972732688428193
20060510,1132.291,1179.871,0.030137537780765666,,0.039418370260732694
20060511,1122.479,1169.647,0.030264510717654083,,0.039251868021329184
20060512,1150.352,1198.692,0.029476274483411967,,0.03918224153503558
20060515,1198.186,1248.535,0.028299522198174516,,0.03918224153503558
20060516,1190.345,1240.365,0.028486328336826346,,0.03918264940458904
20060517,1211.978,1264.709,0.02940381033070856,,0.04066420047195418
20060518,1201.324,1253.592,0.029665007437455676,,0.04066464586854868
20060519,1227.818,1281.457,0.02919499726966696,,0.04084157302289637
20060522,1245.504,1300.577,0.029289204680343624,,0.04137112479659688
20060523,1207.18,1260.558,0.0302190160516067,,0.041371090530759824
20060524,1193.778,1246.599,0.030339479587466148,,0.04105382184772588
20060525,1183.801,1243.437,0.03646495806535174,,0.04716447707044047
20060526,1203.069,1263.676,0.035881216279674104,,0.047164760098195035
20060529,1234.033,1296.885,0.03550901040187531,,0.04771759410542287
20060530,1241.295,1304.517,0.034338005907352045,,0.04629395829858263
20060531,1240.446,1304.193,0.03363522316685993,,0.04503436698557395
20060601,1270.666,1336.427,0.03271696104999231,,0.04469310751970257
20060602,1262.299,1328.779,0.03262608962408353,,0.043782231395800064
20060605,1272.585,1339.692,0.03226829664655787,,0.04360286248791567
20060606,1276.654,1344.169,0.03226662240344611,,0.04368611542639256
20060607,1206.642,1273.008,0.036005039980119585,,0.04556815813072057
20060608,1214.935,1281.757,0.035586437280335566,,0.045304832672528716
20060609,1186.51,1255.931,0.03958127320978531,,0.04850951573430473
20060612,1186.92,1256.627,0.03958319615611002,,0.04844277505539063
20060613,1182.457,1251.902,0.0397320257317803,,0.04844187668208333
20060614,1162.021,1230.266,0.040430934869194884,,0.04844204217132364
20060615,1161.391,1229.843,0.04050472824706057,,0.048427961251331864
20060616,1189.328,1259.805,0.03897672060645153,,0.04741046552740302
20060619,1195.342,1267.863,0.040113472299595415,,0.04880650784167728
20060620,1200.316,1273.139,0.03994728543728378,,0.04880649745296406
20060621,1199.271,1272.031,0.03978193190956618,,0.04852417911296869
20060622,1194.799,1267.678,0.040238825334145786,,0.048847118342784546
20060623,1197.237,1273.674,0.03643872698357459,,0.04244945454703952
20060626,1215.738,1295.374,0.03714717290688364,,0.04363854146124102
20060627,1213.185,1293.961,0.0382362200759756,,0.044693349275866545
20060628,1217.175,1300.558,0.03857139835860464,,0.04458577816951714
20060629,1247.413,1333.55,0.03773665308454916,,0.044499467703211115
20060630,1247.727,1334.152,0.037926715671405174,,0.044707866128865126
20060703,1263.329,1350.834,0.03701844294828315,,0.04404553961270419
20060704,1250.752,1337.386,0.036036483560982574,,0.042029828062724484
20060705,1235.049,1320.828,0.03599203588725647,,0.04120864071942387
20060706,1255.654,1344.213,0.036152075098734755,,0.04187482936913067
20060707,1247.539,1335.526,0.0363009261088263,,0.04174843521827354
20060710,1247.439,1335.609,0.036445353279506564,,0.04189550982280532
20060711,1247.526,1335.703,0.03644344859801765,,0.04189617345344865
20060712,1248.793,1337.855,0.037001396118535826,,0.042516020724307824
20060713,1188.87,1273.856,0.039021008526922876,,0.04267698469830905
20060714,1194.721,1281.999,0.040293082305823326,,0.044202362929232075
20060717,1209.873,1298.276,0.03903227217491178,,0.04304749042696576
20060718,1211.179,1299.929,0.039183416037441805,,0.0432488784018088
20060719,1183.169,1269.866,0.03915277426686574,,0.04182490599796718
20060720,1187.422,1274.43,0.03901244105276568,,0.04182475526899854
20060721,1193.664,1281.13,0.03840143535407464,,0.041199075342985614
