trade_date,close
20150914,3603.1884
20150915,3432.0722
20150916,3641.6793
20150917,3556.7365
20150918,3588.5575
20150921,3668.0854
20150922,3695.3891
20150923,3625.7167
20150924,3663.5736
20150925,3595.0436
20150928,3638.0519
20150929,3575.9972
20150930,3591.5272
20151008,3708.4928
20151009,3742.8922
20151012,3882.2092
20151013,3896.9126
20151014,3830.1425
20151015,3939.1841
20151016,4008.5262
20151019,4042.3811
20151020,4086.9801
20151021,3891.0417
20151022,3969.1292
20151023,4047.3096
20151026,4074.1618
20151027,4088.0562
20151028,4020.2221
20151029,4035.4675
20151030,4016.3341
20151102,3942.0183
20151103,3923.9387
20151104,4101.7807
20151105,4165.0388
20151106,4244.1449
20151109,4303.9654
20151110,4309.279
20151111,4331.5646
20151112,4297.3956
20151113,4256.1757
20151116,4311.1164
20151117,4308.7457
20151118,4259.6047
20151119,4332.19
20151120,4360.7775
20151123,4356.6781
20151124,4371.3503
20151125,4432.5673
20151126,4409.698
20151127,4183.0354
20151130,4232.3512
20151201,4237.5097
20151202,4312.5275
20151203,4369.7351
20151204,4305.0629
20151207,4323.6666
20151208,4232.0564
20151209,4253.7468
20151210,4245.6958
20151211,4205.2266
20151214,4299.7119
20151215,4295.2202
20151216,4287.3034
20151217,4380.8098
20151218,4377.7421
20151221,4497.0
20151222,4520.0124
20151223,4513.8393
20151224,4457.3083
20151225,4478.3448
20151228,4367.5345
20151229,4410.3291
20151230,4417.8662
20151231,4375.1691
20160104,4065.4846
20160105,4079.8507
20160106,4181.0933
20160107,3889.6146
20160108,3984.1564
20160111,3758.7958
20160112,3757.7889
20160113,3686.2394
20160114,3763.7076
20160115,3627.1096
20160118,3637.35
20160119,3752.6443
20160120,3707.2123
20160121,3600.0651
20160122,3640.385
20160125,3665.4449
20160126,3437.7715
20160127,3419.9264
20160128,3330.7106
20160129,3430.8689
20160201,3388.8768
20160202,3461.0203
20160203,3447.9394
20160204,3487.7715
20160205,3476.3165
20160215,3453.8921
20160216,3556.8727
20160217,3592.9242
20160218,3593.3513
20160219,3594.1985
20160222,3675.1659
20160223,3649.6998
20160224,3675.6678
20160225,3447.1833
20160226,3483.4628
20160229,3395.0201
20160301,3462.3027
20160302,3618.9296
20160303,3622.6747
20160304,3629.4775
20160307,3667.6009
20160308,3664.4867
20160309,3610.1428
20160310,3559.5883
20160311,3558.5359
20160314,3621.3684
20160315,3626.7275
20160316,3636.6122
20160317,3681.2301
20160318,3738.711
20160321,3797.9787
20160322,3782.1387
20160323,3780.2305
20160324,3727.639
20160325,3755.7085
20160328,3742.0392
20160329,3702.018
20160330,3789.7106
20160331,3793.3082
20160401,3796.7986
20160405,3857.5427
20160406,3856.4928
20160407,3800.1148
20160408,3774.2975
20160411,3831.9801
20160412,3816.3921
20160413,3868.9852
20160414,3882.5511
20160415,3872.146
20160418,3831.4808
20160419,3840.9505
20160420,3754.1269
20160421,3736.3605
20160422,3755.8697
20160425,3758.9738
20160426,3778.8327
20160427,3764.9831
20160428,3757.6162
20160429,3751.2585
20160503,3817.7557
20160504,3805.6864
20160505,3807.2523
20160506,3702.3033
20160509,3613.3114
20160510,3624.8385
20160511,3645.7555
20160512,3650.1178
20160513,3642.2254
20160516,3665.2953
20160517,3648.9042
20160518,3599.6152
20160519,3596.5367
20160520,3610.3127
20160523,3628.1149
20160524,3598.5488
20160525,3600.1127
20160526,3607.8124
20160527,3617.1513
20160530,3617.9716
20160531,3720.2649
20160601,3718.3687
20160602,3726.4859
20160603,3744.3918
20160606,3744.2337
20160607,3736.477
20160608,3711.1116
20160613,3606.9087
20160614,3616.0858
20160615,3667.3811
20160616,3647.1408
20160617,3675.9419
20160620,3676.9253
20160621,3666.4462
20160622,3697.8157
20160623,3673.0118
20160624,3622.3013
20160627,3671.1185
20160628,3691.7404
20160629,3703.2042
20160630,3703.5019
20160701,3706.9083
20160704,3761.7822
20160705,3767.1491
20160706,3779.894
20160707,3761.1734
20160708,3732.6213
20160711,3743.6706
20160712,3829.6474
