code,trade_date,fd_share
510300.SH,20180402,571900.0
510300.SH,20180331,568668.769
510300.SH,20180330,568700.0
510300.SH,20180329,565400.0
510300.SH,20180328,561900.0
510300.SH,20180327,561100.0
510300.SH,20180326,561500.0
510300.SH,20180323,556600.0
510300.SH,20180322,555300.0
510300.SH,20180321,555200.0
510300.SH,20180320,558900.0
510300.SH,20180319,559900.0
510300.SH,20180316,561800.0
510300.SH,20180315,565900.0
510300.SH,20180314,568100.0
510300.SH,20180313,575400.0
510300.SH,20180312,580000.0
510300.SH,20180309,582400.0
510300.SH,20180308,580300.0
510300.SH,20180307,579600.0
510300.SH,20180306,577600.0
510300.SH,20180305,574400.0
510300.SH,20180302,573500.0
510300.SH,20180301,574300.0
510300.SH,20180228,574300.0
510300.SH,20180227,565200.0
510300.SH,20180226,554700.0
510300.SH,20180223,552100.0
510300.SH,20180222,559800.0
510300.SH,20180214,570200.0
510300.SH,20180213,572100.0
510300.SH,20180212,579000.0
510300.SH,20180209,582900.0
510300.SH,20180208,570000.0
510300.SH,20180207,557800.0
510300.SH,20180206,545100.0
510300.SH,20180205,534600.0
510300.SH,20180202,533800.0
510300.SH,20180201,525200.0
510300.SH,20180131,508500.0
510300.SH,20180130,511400.0
510300.SH,20180129,507400.0
510300.SH,20180126,507400.0
510300.SH,20180125,506900.0
510300.SH,20180124,503700.0
510300.SH,20180123,497800.0
510300.SH,20180122,492300.0
510300.SH,20180119,493300.0
510300.SH,20180118,485700.0
510300.SH,20180117,483000.0
510300.SH,20180116,482300.0
510300.SH,20180115,477000.0
510300.SH,20180112,477500.0
510300.SH,20180111,477900.0
510300.SH,20180110,476300.0
510300.SH,20180109,481900.0
510300.SH,20180108,485500.0
510300.SH,20180105,486000.0
510300.SH,20180104,492100.0
510300.SH,20180103,494600.0
510300.SH,20180102,495300.0
510300.SH,20251231,8882958.77
510300.SH,20251230,8902848.77
510300.SH,20251229,8902218.77
510300.SH,20251226,8931288.77
510300.SH,20251225,8915178.77
510300.SH,20251224,8914098.77
510300.SH,20251223,8904018.77
510300.SH,20251222,8954238.77
510300.SH,20251219,9003468.77
510300.SH,20251218,9024888.77
510300.SH,20251217,9016068.77
510300.SH,20251216,8972238.77
510300.SH,20251215,8977998.77
510300.SH,20251212,9000858.77
510300.SH,20251211,8950098.77
510300.SH,20251210,8970168.77
510300.SH,20251209,8990778.77
510300.SH,20251208,9023718.77
510300.SH,20251205,9004278.77
510300.SH,20251204,8990688.77
510300.SH,20251203,8981778.77
510300.SH,20251202,8976108.77
510300.SH,20251201,8981958.77
510300.SH,20251128,9012288.77
510300.SH,20251127,9018228.77
510300.SH,20251126,9026958.77
510300.SH,20251125,9081048.77
510300.SH,20251124,9102918.77
510300.SH,20251121,9022548.77
510300.SH,20251120,8938308.77
510300.SH,20251119,8946948.77
510300.SH,20251118,8972598.77
510300.SH,20251117,8961078.77
510300.SH,20251114,8925888.77
510300.SH,20251113,8913738.77
510300.SH,20251112,8922198.77
510300.SH,20251111,8920578.77
510300.SH,20251110,8920218.77
510300.SH,20251107,8920128.77
510300.SH,20251106,8936598.77
510300.SH,20251105,8955588.77
510300.SH,20251104,8970708.77
510300.SH,20251103,9036858.77
510300.SH,20251031,9050718.77
510300.SH,20251030,8944428.77
510300.SH,20251029,8958738.77
510300.SH,20251028,8946408.77
510300.SH,20251027,8915538.77
510300.SH,20251024,8927598.77
510300.SH,20251023,8944068.77
510300.SH,20251022,8963148.77
510300.SH,20251021,8979348.77
510300.SH,20251020,8995458.77
510300.SH,20251017,8974758.77
510300.SH,20251016,8970528.77
510300.SH,20251015,8997438.77
510300.SH,20251014,8970078.77
510300.SH,20251013,9018858.77
510300.SH,20251010,9029478.77
510300.SH,20251009,8996088.77
510300.SH,20250930,8971608.77
510300.SH,20250929,8965758.77
510300.SH,20250926,8959818.77
510300.SH,20250925,8944878.77
510300.SH,20250924,8957838.77
510300.SH,20250923,8966298.77
510300.SH,20250922,8995188.77
510300.SH,20250919,9008148.77
510300.SH,20250918,9010668.77
510300.SH,20250917,9028578.77
510300.SH,20250916,9021378.77
510300.SH,20250915,9023808.77
510300.SH,20250912,9043338.77
510300.SH,20250911,9011208.77
510300.SH,20250910,8997618.77
510300.SH,20250909,9022818.77
510300.SH,20250908,9047208.77
510300.SH,20250905,9097608.77
510300.SH,20250904,9077808.77
510300.SH,20250903,9039378.77
510300.SH,20250902,9064218.77
510300.SH,20250901,9088518.77
510300.SH,20250829,9139818.77
510300.SH,20250828,9143418.77
510300.SH,20250827,9156468.77
510300.SH,20250826,9181038.77
510300.SH,20250825,9169788.77
510300.SH,20250822,9148728.77
510300.SH,20250821,9087168.77
510300.SH,20250820,9103548.77
510300.SH,20250819,9168438.77
510300.SH,20250818,9176988.77
510300.SH,20250815,9178338.77
510300.SH,20250814,9140988.77
510300.SH,20250813,9155028.77
510300.SH,20250812,9140718.77
510300.SH,20250811,9140898.77
510300.SH,20250808,9131538.77
510300.SH,20250807,9145938.77
510300.SH,20250806,9161328.77
510300.SH,20250805,9152508.77
510300.SH,20250804,9158088.77
510300.SH,20250801,9158358.77
510300.SH,20250731,9167628.77
510300.SH,20250730,9184548.77
510300.SH,20250729,9216318.77
510300.SH,20250728,9255108.77
510300.SH,20250725,9275448.77
510300.SH,20250724,9272568.77
510300.SH,20250723,9242328.77
510300.SH,20250722,9230628.77
510300.SH,20250721,9240438.77
510300.SH,20250718,9245298.77
510300.SH,20250717,9248178.77
510300.SH,20250716,9256368.77
510300.SH,20250715,9262668.77
510300.SH,20250714,9293178.77
510300.SH,20250711,9324948.77
510300.SH,20250710,9295428.77
510300.SH,20250709,9305058.77
510300.SH,20250708,9319188.77
510300.SH,20250707,9305868.77
510300.SH,20250704,9306138.77
510300.SH,20250703,9330528.77
510300.SH,20250702,9352308.77
510300.SH,20250701,9367518.77
510300.SH,20250630,9404238.769
510300.SH,20250627,9471648.77
510300.SH,20250626,9501888.77
510300.SH,20250625,9536898.77
510300.SH,20250624,9573168.77
510300.SH,20250623,9545538.77
510300.SH,20250620,9515928.77
510300.SH,20250619,9521688.77
510300.SH,20250618,9533658.77
510300.SH,20250617,9538068.77
510300.SH,20250616,9543378.77
510300.SH,20250613,9500898.77
510300.SH,20250612,9517998.77
510300.SH,20250611,9546618.77
510300.SH,20250610,9520608.77
510300.SH,20250609,9548238.77
510300.SH,20250606,9532848.77
510300.SH,20250605,9545718.77
510300.SH,20250604,9555348.77
510300.SH,20250603,9561108.77
510300.SH,20250530,9540768.77
510300.SH,20250529,9567768.77
510300.SH,20250528,9531498.77
510300.SH,20250527,9542208.77
510300.SH,20250526,9536988.77
510300.SH,20250523,9496218.77
510300.SH,20250522,9492978.77
510300.SH,20250521,9503688.77
510300.SH,20250520,9519978.77
510300.SH,20250519,9517458.77
510300.SH,20250516,9523308.77
510300.SH,20250515,9540498.77
510300.SH,20250514,9562278.77
510300.SH,20250513,9543378.77
510300.SH,20250512,9582168.77
510300.SH,20250509,9588198.77
510300.SH,20250508,9619968.77
510300.SH,20250507,9604218.77
510300.SH,20250506,9650658.77
510300.SH,20250430,9645618.77
510300.SH,20250429,9651018.77
510300.SH,20250428,9658218.77
510300.SH,20250425,9688728.77
510300.SH,20250424,9697818.77
510300.SH,20250423,9694758.77
510300.SH,20250422,9712128.77
510300.SH,20250421,9751188.77
510300.SH,20250418,9718878.77
510300.SH,20250417,9666948.77
510300.SH,20250416,9604308.77
510300.SH,20250415,9470028.77
510300.SH,20250414,9430608.77
510300.SH,20250411,9475338.77
510300.SH,20250410,9481458.77
510300.SH,20250409,9523308.77
510300.SH,20250408,9475698.77
510300.SH,20250407,9031368.77
510300.SH,20250403,8557428.77
510300.SH,20250402,8530608.77
510300.SH,20250401,8520978.77
510300.SH,20250331,8506038.769
510300.SH,20250328,8497668.77
510300.SH,20250327,8516748.77
510300.SH,20250326,8519538.77
510300.SH,20250325,8509368.77
510300.SH,20250324,8518818.77
510300.SH,20250321,8529798.77
510300.SH,20250320,8532768.77
510300.SH,20250319,8548068.77
510300.SH,20250318,8556618.77
510300.SH,20250317,8566518.77
510300.SH,20250314,8561928.77
510300.SH,20250313,8548608.77
510300.SH,20250312,8545728.77
510300.SH,20250311,8543658.77
510300.SH,20250310,8514318.77
510300.SH,20250307,8602518.77
510300.SH,20250306,8646978.77
510300.SH,20250305,8632758.77
510300.SH,20250304,8693418.77
510300.SH,20250303,8712948.77
510300.SH,20250228,8708898.77
510300.SH,20250227,8705388.77
510300.SH,20250226,8738778.77
510300.SH,20250225,8794038.77
510300.SH,20250224,8795208.77
510300.SH,20250221,8872428.77
510300.SH,20250220,8855148.77
510300.SH,20250219,8904378.77
510300.SH,20250218,8880078.77
510300.SH,20250217,8905188.77
510300.SH,20250214,8957118.77
510300.SH,20250213,8934258.77
510300.SH,20250212,8967108.77
510300.SH,20250211,8980068.77
510300.SH,20250210,9019758.77
510300.SH,20250207,9078078.77
510300.SH,20250206,9099498.77
510300.SH,20250205,9022638.77
510300.SH,20250127,9015618.77
510300.SH,20250124,9084288.77
510300.SH,20250123,9052878.77
510300.SH,20250122,9051708.77
510300.SH,20250121,9079428.77
510300.SH,20250120,9085458.77
510300.SH,20250117,9088338.77
510300.SH,20250116,9095808.77
510300.SH,20250115,9106248.77
510300.SH,20250114,9112908.77
510300.SH,20250113,9100848.77
510300.SH,20250110,9048468.77
510300.SH,20250109,9047388.77
510300.SH,20250108,9056838.77
510300.SH,20250107,9059448.77
510300.SH,20250106,9054678.77
510300.SH,20250103,9043788.77
510300.SH,20250102,9011028.77
510300.SH,20241231,8938668.769
510300.SH,20241230,9008418.77
510300.SH,20241227,9026958.77
510300.SH,20241226,9018408.77
510300.SH,20241225,9017688.77
510300.SH,20241224,9079338.77
510300.SH,20241223,9055218.77
510300.SH,20241220,9092928.77
510300.SH,20241219,9092568.77
510300.SH,20241218,9101928.77
510300.SH,20241217,9137568.77
510300.SH,20241216,9118218.77
510300.SH,20241213,9108678.77
510300.SH,20241212,9172848.77
510300.SH,20241211,9144048.77
510300.SH,20241210,9071418.77
510300.SH,20241209,8971068.77
510300.SH,20241206,9020568.77
510300.SH,20241205,8973678.77
510300.SH,20241204,8967378.77
510300.SH,20241203,8998338.77
510300.SH,20241202,9006618.77
510300.SH,20241129,9010218.77
510300.SH,20241128,8990058.77
510300.SH,20241127,9030918.77
510300.SH,20241126,8994648.77
510300.SH,20241125,9007248.77
510300.SH,20241122,9043428.77
510300.SH,20241121,9102918.77
510300.SH,20241120,9145758.77
510300.SH,20241119,9237018.77
510300.SH,20241118,9248088.77
510300.SH,20241115,9270948.77
510300.SH,20241114,9256818.77
510300.SH,20241113,9287238.77
510300.SH,20241112,9330618.77
510300.SH,20241111,9426108.77
510300.SH,20241108,9531048.77
510300.SH,20241107,9587118.77
510300.SH,20241106,9525918.77
510300.SH,20241105,9534918.77
510300.SH,20241104,9492618.77
510300.SH,20241101,9487848.77
510300.SH,20241031,9476418.77
510300.SH,20241030,9526278.77
510300.SH,20241029,9514128.77
510300.SH,20241028,9559578.77
510300.SH,20241025,9574518.77
510300.SH,20241024,9611508.77
510300.SH,20241023,9655158.77
510300.SH,20241022,9737148.77
510300.SH,20241021,9773058.77
510300.SH,20241018,9857028.77
510300.SH,20241017,9861438.77
510300.SH,20241016,10004448.77
510300.SH,20241015,10033878.77
510300.SH,20241014,10084908.77
510300.SH,20241011,10108128.77
510300.SH,20241010,10008498.77
510300.SH,20241009,9970158.77
510300.SH,20241008,9909498.77
510300.SH,20240930,9692238.769
510300.SH,20240927,9455718.77
510300.SH,20240926,9432858.77
510300.SH,20240925,9195978.77
510300.SH,20240924,9094368.77
510300.SH,20240923,8877108.77
510300.SH,20240920,8867928.77
510300.SH,20240919,8831478.77
510300.SH,20240918,8770818.77
510300.SH,20240913,8727708.77
510300.SH,20240912,8707998.77
510300.SH,20240911,8698638.77
510300.SH,20240910,8668308.77
510300.SH,20240909,8657508.77
510300.SH,20240906,8624118.77
510300.SH,20240905,8613408.77
510300.SH,20240904,8538618.77
510300.SH,20240903,8530248.77
510300.SH,20240902,8524488.77
510300.SH,20240830,8526198.77
510300.SH,20240829,8488578.77
510300.SH,20240828,8376168.77
510300.SH,20240827,8266638.77
510300.SH,20240826,8194998.77
510300.SH,20240823,8134338.77
510300.SH,20240822,8085018.77
510300.SH,20240821,8011758.77
510300.SH,20240820,7944978.77
510300.SH,20240819,7885668.77
510300.SH,20240816,7866948.77
510300.SH,20240815,7805658.77
510300.SH,20240814,7740948.77
510300.SH,20240813,7742388.77
510300.SH,20240812,7735998.77
510300.SH,20240809,7719168.77
510300.SH,20240808,7722498.77
510300.SH,20240807,7694418.77
510300.SH,20240806,7694508.77
510300.SH,20240805,7652028.77
510300.SH,20240802,7557708.77
510300.SH,20240801,7535748.77
510300.SH,20240731,7528548.77
510300.SH,20240730,7469058.77
510300.SH,20240729,7383738.77
510300.SH,20240726,7346838.77
510300.SH,20240725,7283118.77
510300.SH,20240724,7148658.77
510300.SH,20240723,7083678.77
510300.SH,20240722,7017978.77
510300.SH,20240719,6905748.77
510300.SH,20240718,6662568.77
510300.SH,20240717,6551868.77
510300.SH,20240716,6393828.77
510300.SH,20240715,6312558.77
510300.SH,20240712,6281868.77
510300.SH,20240711,6292758.77
510300.SH,20240710,6298248.77
510300.SH,20240709,6296358.77
510300.SH,20240708,6271338.77
510300.SH,20240705,6228768.77
510300.SH,20240704,6148398.77
510300.SH,20240703,6061908.77
510300.SH,20240702,6052008.77
510300.SH,20240701,6063618.77
510300.SH,20240630,6073968.769
510300.SH,20240628,6073968.77
510300.SH,20240627,6031578.77
510300.SH,20240626,5973888.77
510300.SH,20240625,5962098.77
510300.SH,20240624,5870388.77
510300.SH,20240621,5719638.77
510300.SH,20240620,5631708.77
510300.SH,20240619,5634228.77
510300.SH,20240618,5637198.77
510300.SH,20240617,5634498.77
510300.SH,20240614,5632878.77
510300.SH,20240613,5633688.77
510300.SH,20240612,5640978.77
510300.SH,20240611,5648178.77
510300.SH,20240607,5602548.77
510300.SH,20240606,5604078.77
510300.SH,20240605,5570058.77
510300.SH,20240604,5576898.77
510300.SH,20240603,5591028.77
510300.SH,20240531,5601828.77
510300.SH,20240530,5588328.77
510300.SH,20240529,5565738.77
510300.SH,20240528,5558088.77
510300.SH,20240527,5564028.77
510300.SH,20240524,5581218.77
510300.SH,20240523,5551518.77
510300.SH,20240522,5552328.77
510300.SH,20240521,5561778.77
510300.SH,20240520,5566098.77
510300.SH,20240517,5589408.77
510300.SH,20240516,5560608.77
510300.SH,20240515,5611098.77
510300.SH,20240514,5642238.77
510300.SH,20240513,5653488.77
510300.SH,20240510,5669688.77
510300.SH,20240509,5703528.77
510300.SH,20240508,5706498.77
510300.SH,20240507,5719188.77
510300.SH,20240506,5743668.77
510300.SH,20240430,5744478.77
510300.SH,20240429,5738088.77
510300.SH,20240426,5676078.77
510300.SH,20240425,5621088.77
510300.SH,20240424,5614608.77
510300.SH,20240423,5600568.77
510300.SH,20240422,5553768.77
510300.SH,20240419,5534868.77
510300.SH,20240418,5530818.77
510300.SH,20240417,5528478.77
510300.SH,20240416,5505618.77
510300.SH,20240415,5514348.77
510300.SH,20240412,5519388.77
510300.SH,20240411,5543958.77
510300.SH,20240410,5545038.77
510300.SH,20240409,5549628.77
510300.SH,20240408,5547108.77
510300.SH,20240403,5566368.77
510300.SH,20240402,5566818.77
510300.SH,20240401,5563848.77
510300.SH,20240331,5532888.769
510300.SH,20240329,5532888.77
510300.SH,20240328,5551068.77
510300.SH,20240327,5541528.77
510300.SH,20240326,5558088.77
510300.SH,20240325,5537658.77
510300.SH,20240322,5538018.77
510300.SH,20240321,5519208.77
510300.SH,20240320,5517678.77
510300.SH,20240319,5528658.77
510300.SH,20240318,5545218.77
510300.SH,20240315,5568708.77
510300.SH,20240314,5583648.77
510300.SH,20240313,5586798.77
510300.SH,20240312,5579508.77
510300.SH,20240311,5535678.77
510300.SH,20240308,5531268.77
510300.SH,20240307,5525328.77
510300.SH,20240306,5511738.77
510300.SH,20240305,5454768.77
510300.SH,20240304,5313918.77
510300.SH,20240301,5363058.77
510300.SH,20240229,5353608.77
510300.SH,20240228,5299068.77
510300.SH,20240227,5210598.77
510300.SH,20240226,5230758.77
510300.SH,20240223,5270178.77
510300.SH,20240222,5305368.77
510300.SH,20240221,5313918.77
510300.SH,20240220,5280348.77
510300.SH,20240219,5287368.77
510300.SH,20240208,5296458.77
510300.SH,20240207,5181528.77
510300.SH,20240206,4975248.77
510300.SH,20240205,4939518.77
510300.SH,20240202,4887408.77
510300.SH,20240201,4776798.77
510300.SH,20240131,4692648.77
510300.SH,20240130,4637298.77
510300.SH,20240129,4540098.77
510300.SH,20240126,4555218.77
510300.SH,20240125,4465488.77
510300.SH,20240124,4454508.77
510300.SH,20240123,4372248.77
510300.SH,20240122,4357038.77
510300.SH,20240119,4019268.77
510300.SH,20240118,3847998.77
510300.SH,20240117,3614628.77
510300.SH,20240116,3605448.77
510300.SH,20240115,3579168.77
510300.SH,20240112,3601218.77
510300.SH,20240111,3608058.77
510300.SH,20240110,3574218.77
510300.SH,20240109,3580608.77
510300.SH,20240108,3599418.77
510300.SH,20240105,3596898.77
510300.SH,20240104,3656028.77
510300.SH,20240103,3731448.77
510300.SH,20240102,3746208.77
510300.SH,20231231,3744408.769
510300.SH,20231229,3744408.77
510300.SH,20231228,3574668.77
510300.SH,20231227,3450648.77
510300.SH,20231226,3444348.77
510300.SH,20231225,3440208.77
510300.SH,20231222,3404748.77
510300.SH,20231221,3331938.77
510300.SH,20231220,3242838.77
510300.SH,20231219,3203058.77
510300.SH,20231218,3134568.77
510300.SH,20231215,3099918.77
510300.SH,20231214,3095868.77
510300.SH,20231213,3103698.77
510300.SH,20231212,3105318.77
510300.SH,20231211,3110628.77
510300.SH,20231208,3110448.77
510300.SH,20231207,3129708.77
510300.SH,20231206,3147438.77
510300.SH,20231205,3182538.77
510300.SH,20231204,3194688.77
510300.SH,20231201,3204228.77
510300.SH,20231130,3210528.77
510300.SH,20231129,3211248.77
510300.SH,20231128,3221238.77
510300.SH,20231127,3220968.77
510300.SH,20231124,3226638.77
510300.SH,20231123,3249678.77
510300.SH,20231122,3257958.77
510300.SH,20231121,3255708.77
510300.SH,20231120,3253188.77
510300.SH,20231117,3264528.77
510300.SH,20231116,3306288.77
510300.SH,20231115,3327528.77
510300.SH,20231114,3339768.77
510300.SH,20231113,3337608.77
510300.SH,20231110,3334908.77
510300.SH,20231109,3349488.77
510300.SH,20231108,3356868.77
510300.SH,20231107,3381798.77
510300.SH,20231106,3380448.77
510300.SH,20231103,3376488.77
510300.SH,20231102,3346698.77
510300.SH,20231101,3326178.77
510300.SH,20231031,3335898.77
510300.SH,20231030,3335898.77
510300.SH,20231027,3340398.77
510300.SH,20231026,3337788.77
510300.SH,20231025,3327168.77
510300.SH,20231024,3331938.77
510300.SH,20231023,3297738.77
510300.SH,20231020,3199008.77
510300.SH,20231019,3244638.77
510300.SH,20231018,3262278.77
510300.SH,20231017,3266958.77
510300.SH,20231016,3279648.77
510300.SH,20231013,3282438.77
510300.SH,20231012,3239958.77
510300.SH,20231011,3238878.77
510300.SH,20231010,3222048.77
510300.SH,20231009,3203058.77
510300.SH,20230930,3191628.769
510300.SH,20230928,3191628.77
510300.SH,20230927,3151038.77
