code,trade_date,close
159915.SZ,20200511,2.024
159915.SZ,20200508,2.042
159915.SZ,20200507,2.025
159915.SZ,20200506,2.029
159915.SZ,20200430,1.993
159915.SZ,20200429,1.952
159915.SZ,20200428,1.951
159915.SZ,20200427,1.939
159915.SZ,20200424,1.93
159915.SZ,20200423,1.951
159915.SZ,20200422,1.967
159915.SZ,20200421,1.949
159915.SZ,20200420,1.969
159915.SZ,20200417,1.943
159915.SZ,20200416,1.932
159915.SZ,20200415,1.899
159915.SZ,20200414,1.909
159915.SZ,20200413,1.853
159915.SZ,20200410,1.877
159915.SZ,20200409,1.921
159915.SZ,20200408,1.89
159915.SZ,20200407,1.894
159915.SZ,20200403,1.834
159915.SZ,20200402,1.844
159915.SZ,20200401,1.792
159915.SZ,20200331,1.795
159915.SZ,20200330,1.791
159915.SZ,20200327,1.83
159915.SZ,20200326,1.853
159915.SZ,20200325,1.86
159915.SZ,20200324,1.806
159915.SZ,20200323,1.761
159915.SZ,20200320,1.847
159915.SZ,20200319,1.825
159915.SZ,20200318,1.818
159915.SZ,20200317,1.842
159915.SZ,20200316,1.832
159915.SZ,20200313,1.952
159915.SZ,20200312,1.971
159915.SZ,20200311,2.024
159915.SZ,20200310,2.063
159915.SZ,20200309,2.013
159915.SZ,20200306,2.111
159915.SZ,20200305,2.121
159915.SZ,20200304,2.088
159915.SZ,20200303,2.092
159915.SZ,20200302,2.054
159915.SZ,20200228,1.995
159915.SZ,20200227,2.111
159915.SZ,20200226,2.102
159915.SZ,20200225,2.194
159915.SZ,20200224,2.178
159915.SZ,20200221,2.145
159915.SZ,20200220,2.105
159915.SZ,20200219,2.054
159915.SZ,20200218,2.09
159915.SZ,20200217,2.071
159915.SZ,20200214,1.987
159915.SZ,20200213,1.988
159915.SZ,20200212,2.006
159915.SZ,20200211,1.947
159915.SZ,20200210,1.961
159915.SZ,20200207,1.94
159915.SZ,20200206,1.93
159915.SZ,20200205,1.871
159915.SZ,20200204,1.816
159915.SZ,20200203,1.708
159915.SZ,20200123,1.853
159915.SZ,20200122,1.918
159915.SZ,20200121,1.892
159915.SZ,20200120,1.905
159915.SZ,20200117,1.858
159915.SZ,20200116,1.856
159915.SZ,20200115,1.847
159915.SZ,20200114,1.85
159915.SZ,20200113,1.862
159915.SZ,20200110,1.831
159915.SZ,20200109,1.839
159915.SZ,20200108,1.792
159915.SZ,20200107,1.822
159915.SZ,20200106,1.788
159915.SZ,20200103,1.764
159915.SZ,20200102,1.765
159915.SZ,20191231,1.73
159915.SZ,20191230,1.727
159915.SZ,20191227,1.698
159915.SZ,20191226,1.726
159915.SZ,20191225,1.718
159915.SZ,20191224,1.704
159915.SZ,20191223,1.671
159915.SZ,20191220,1.708
159915.SZ,20191219,1.724
159915.SZ,20191218,1.725
159915.SZ,20191217,1.738
159915.SZ,20191216,1.715
159915.SZ,20191213,1.693
159915.SZ,20191212,1.657
159915.SZ,20191211,1.653
159915.SZ,20191210,1.67
159915.SZ,20191209,1.656
159915.SZ,20191206,1.662
159915.SZ,20191205,1.648
159915.SZ,20191204,1.612
159915.SZ,20191203,1.613
159915.SZ,20191202,1.606
159915.SZ,20191129,1.6
159915.SZ,20191128,1.611
159915.SZ,20191127,1.611
159915.SZ,20191126,1.608
159915.SZ,20191125,1.599
159915.SZ,20191122,1.614
159915.SZ,20191121,1.65
159915.SZ,20191120,1.655
159915.SZ,20191119,1.666
159915.SZ,20191118,1.621
159915.SZ,20191115,1.614
159915.SZ,20191114,1.63
159915.SZ,20191113,1.62
159915.SZ,20191112,1.611
159915.SZ,20191111,1.61
159915.SZ,20191108,1.645
159915.SZ,20191107,1.651
159915.SZ,20191106,1.638
159915.SZ,20191105,1.649
159915.SZ,20191104,1.634
159915.SZ,20191101,1.625
159915.SZ,20191031,1.608
159915.SZ,20191030,1.619
159915.SZ,20191029,1.624
159915.SZ,20191028,1.646
159915.SZ,20191025,1.616
159915.SZ,20191024,1.593
159915.SZ,20191023,1.589
159915.SZ,20191022,1.606
159915.SZ,20191021,1.585
159915.SZ,20191018,1.589
159915.SZ,20191017,1.595
159915.SZ,20191016,1.592
159915.SZ,20191015,1.597
159915.SZ,20191014,1.617
159915.SZ,20191011,1.606
159915.SZ,20191010,1.604
159915.SZ,20191009,1.561
159915.SZ,20191008,1.556
159915.SZ,20190930,1.57
159915.SZ,20190927,1.587
159915.SZ,20190926,1.561
159915.SZ,20190925,1.611
159915.SZ,20190924,1.629
159915.SZ,20190923,1.62
159915.SZ,20190920,1.638
159915.SZ,20190919,1.642
159915.SZ,20190918,1.617
159915.SZ,20190917,1.618
159915.SZ,20190916,1.65
159915.SZ,20190912,1.646
159915.SZ,20190911,1.638
159915.SZ,20190910,1.661
159915.SZ,20190909,1.67
159915.SZ,20190906,1.631
159915.SZ,20190905,1.627
159915.SZ,20190904,1.607
159915.SZ,20190903,1.595
159915.SZ,20190902,1.592
159915.SZ,20190830,1.549
159915.SZ,20190829,1.558
159915.SZ,20190828,1.565
159915.SZ,20190827,1.567
159915.SZ,20190826,1.54
159915.SZ,20190823,1.555
159915.SZ,20190822,1.554
159915.SZ,20190821,1.549
159915.SZ,20190820,1.553
159915.SZ,20190819,1.568
159915.SZ,20190816,1.512
159915.SZ,20190815,1.498
159915.SZ,20190814,1.477
159915.SZ,20190813,1.47
159915.SZ,20190812,1.486
159915.SZ,20190809,1.45
159915.SZ,20190808,1.468
159915.SZ,20190807,1.447
159915.SZ,20190806,1.451
159915.SZ,20190805,1.473
159915.SZ,20190802,1.501
159915.SZ,20190801,1.516
159915.SZ,20190731,1.512
159915.SZ,20190730,1.522
159915.SZ,20190729,1.509
159915.SZ,20190726,1.506
159915.SZ,20190725,1.506
159915.SZ,20190724,1.498
159915.SZ,20190723,1.481
159915.SZ,20190722,1.461
159915.SZ,20190719,1.486
159915.SZ,20190718,1.47
159915.SZ,20190717,1.492
159915.SZ,20190716,1.489
159915.SZ,20190715,1.489
159915.SZ,20190712,1.465
159915.SZ,20190711,1.458
159915.SZ,20190710,1.456
159915.SZ,20190709,1.462
159915.SZ,20190708,1.45
159915.SZ,20190705,1.492
159915.SZ,20190704,1.476
159915.SZ,20190703,1.488
159915.SZ,20190702,1.511
159915.SZ,20190701,1.511
159915.SZ,20190628,1.457
159915.SZ,20190627,1.469
159915.SZ,20190626,1.448
159915.SZ,20190625,1.442
159915.SZ,20190624,1.46
159915.SZ,20190621,1.473
159915.SZ,20190620,1.442
159915.SZ,20190619,1.417
159915.SZ,20190618,1.4
159915.SZ,20190617,1.39
159915.SZ,20190614,1.397
159915.SZ,20190613,1.422
159915.SZ,20190612,1.412
159915.SZ,20190611,1.43
159915.SZ,20190610,1.376
159915.SZ,20190606,1.363
159915.SZ,20190605,1.393
159915.SZ,20190604,1.4
159915.SZ,20190603,1.411
159915.SZ,20190531,1.425
159915.SZ,20190530,1.422
159915.SZ,20190529,1.432
159915.SZ,20190528,1.432
159915.SZ,20190527,1.428
159915.SZ,20190524,1.384
159915.SZ,20190523,1.392
159915.SZ,20190522,1.427
159915.SZ,20190521,1.43
159915.SZ,20190520,1.407
159915.SZ,20190517,1.416
159915.SZ,20190516,1.468
159915.SZ,20190515,1.462
159915.SZ,20190514,1.431
159915.SZ,20190513,1.441
159915.SZ,20190510,1.465
159915.SZ,20190509,1.409
159915.SZ,20190508,1.419
159915.SZ,20190507,1.438
159915.SZ,20190506,1.424
159915.SZ,20190430,1.553
159915.SZ,20190429,1.549
159915.SZ,20190426,1.589
159915.SZ,20190425,1.598
159915.SZ,20190424,1.646
159915.SZ,20190423,1.61
159915.SZ,20190422,1.624
159915.SZ,20190419,1.645
159915.SZ,20190418,1.629
159915.SZ,20190417,1.642
159915.SZ,20190416,1.629
159915.SZ,20190415,1.596
159915.SZ,20190412,1.624
159915.SZ,20190411,1.619
159915.SZ,20190410,1.654
159915.SZ,20190409,1.667
159915.SZ,20190408,1.665
159915.SZ,20190404,1.701
159915.SZ,20190403,1.7
159915.SZ,20190402,1.682
159915.SZ,20190401,1.694
159915.SZ,20190329,1.624
159915.SZ,20190328,1.556
159915.SZ,20190327,1.568
159915.SZ,20190326,1.556
159915.SZ,20190325,1.598
159915.SZ,20190322,1.621
159915.SZ,20190321,1.627
159915.SZ,20190320,1.613
159915.SZ,20190319,1.633
159915.SZ,20190318,1.634
159915.SZ,20190315,1.589
159915.SZ,20190314,1.583
159915.SZ,20190313,1.618
159915.SZ,20190312,1.696
159915.SZ,20190311,1.658
159915.SZ,20190308,1.584
159915.SZ,20190307,1.621
159915.SZ,20190306,1.635
159915.SZ,20190305,1.615
159915.SZ,20190304,1.556
159915.SZ,20190301,1.5
159915.SZ,20190228,1.47
159915.SZ,20190227,1.458
159915.SZ,20190226,1.479
159915.SZ,20190225,1.492
159915.SZ,20190222,1.406
159915.SZ,20190221,1.355
159915.SZ,20190220,1.348
159915.SZ,20190219,1.346
159915.SZ,20190218,1.357
159915.SZ,20190215,1.302
159915.SZ,20190214,1.304
159915.SZ,20190213,1.301
159915.SZ,20190212,1.278
159915.SZ,20190211,1.264
159915.SZ,20190201,1.221
159915.SZ,20190131,1.178
159915.SZ,20190130,1.183
159915.SZ,20190129,1.192
159915.SZ,20190128,1.208
159915.SZ,20190125,1.214
159915.SZ,20190124,1.211
159915.SZ,20190123,1.197
159915.SZ,20190122,1.201
159915.SZ,20190121,1.222
159915.SZ,20190118,1.216
159915.SZ,20190117,1.198
159915.SZ,20190116,1.214
159915.SZ,20190115,1.216
159915.SZ,20190114,1.195
159915.SZ,20190111,1.209
159915.SZ,20190110,1.207
159915.SZ,20190109,1.21
159915.SZ,20190108,1.211
159915.SZ,20190107,1.214
159915.SZ,20190104,1.195
159915.SZ,20190103,1.164
159915.SZ,20190102,1.178
159915.SZ,20181228,1.194
159915.SZ,20181227,1.192
159915.SZ,20181226,1.211
159915.SZ,20181225,1.217
159915.SZ,20181224,1.226
159915.SZ,20181221,1.213
159915.SZ,20181220,1.219
159915.SZ,20181219,1.209
159915.SZ,20181218,1.232
159915.SZ,20181217,1.24
159915.SZ,20181214,1.248
159915.SZ,20181213,1.286
159915.SZ,20181212,1.276
159915.SZ,20181211,1.277
159915.SZ,20181210,1.264
159915.SZ,20181207,1.275
159915.SZ,20181206,1.28
159915.SZ,20181205,1.315
159915.SZ,20181204,1.315
159915.SZ,20181203,1.31
159915.SZ,20181130,1.264
159915.SZ,20181129,1.247
159915.SZ,20181128,1.277
159915.SZ,20181127,1.253
159915.SZ,20181126,1.244
159915.SZ,20181123,1.248
159915.SZ,20181122,1.285
159915.SZ,20181121,1.294
159915.SZ,20181120,1.291
159915.SZ,20181119,1.325
159915.SZ,20181116,1.332
159915.SZ,20181115,1.336
159915.SZ,20181114,1.32
159915.SZ,20181113,1.326
159915.SZ,20181112,1.305
159915.SZ,20181109,1.26
159915.SZ,20181108,1.265
159915.SZ,20181107,1.282
159915.SZ,20181106,1.286
159915.SZ,20181105,1.287
159915.SZ,20181102,1.291
159915.SZ,20181101,1.227
159915.SZ,20181031,1.216
159915.SZ,20181030,1.204
159915.SZ,20181029,1.192
159915.SZ,20181026,1.203
159915.SZ,20181025,1.216
159915.SZ,20181024,1.226
159915.SZ,20181023,1.231
159915.SZ,20181022,1.26
159915.SZ,20181019,1.189
159915.SZ,20181018,1.153
159915.SZ,20181017,1.174
159915.SZ,20181016,1.16
159915.SZ,20181015,1.19
159915.SZ,20181012,1.206
159915.SZ,20181011,1.196
159915.SZ,20181010,1.282
159915.SZ,20181009,1.283
159915.SZ,20181008,1.289
159915.SZ,20180928,1.346
159915.SZ,20180927,1.333
159915.SZ,20180926,1.352
159915.SZ,20180925,1.338
159915.SZ,20180921,1.343
159915.SZ,20180920,1.32
159915.SZ,20180919,1.324
159915.SZ,20180918,1.312
159915.SZ,20180917,1.288
159915.SZ,20180914,1.304
159915.SZ,20180913,1.326
159915.SZ,20180912,1.32
159915.SZ,20180911,1.332
159915.SZ,20180910,1.327
159915.SZ,20180907,1.36
159915.SZ,20180906,1.355
159915.SZ,20180905,1.363
159915.SZ,20180904,1.385
159915.SZ,20180903,1.375
159915.SZ,20180831,1.369
159915.SZ,20180830,1.389
159915.SZ,20180829,1.411
159915.SZ,20180828,1.423
159915.SZ,20180827,1.426
159915.SZ,20180824,1.382
159915.SZ,20180823,1.388
159915.SZ,20180822,1.375
159915.SZ,20180821,1.387
159915.SZ,20180820,1.367
159915.SZ,20180817,1.369
159915.SZ,20180816,1.396
159915.SZ,20180815,1.409
159915.SZ,20180814,1.446
159915.SZ,20180813,1.458
159915.SZ,20180810,1.437
159915.SZ,20180809,1.426
159915.SZ,20180808,1.381
159915.SZ,20180807,1.412
159915.SZ,20180806,1.374
159915.SZ,20180803,1.414
159915.SZ,20180802,1.44
159915.SZ,20180801,1.471
159915.SZ,20180731,1.489
159915.SZ,20180730,1.484
159915.SZ,20180727,1.518
159915.SZ,20180726,1.534
159915.SZ,20180725,1.551
159915.SZ,20180724,1.549
159915.SZ,20180723,1.54
159915.SZ,20180720,1.535
159915.SZ,20180719,1.514
159915.SZ,20180718,1.532
159915.SZ,20180717,1.543
159915.SZ,20180716,1.542
159915.SZ,20180713,1.542
159915.SZ,20180712,1.54
159915.SZ,20180711,1.488
159915.SZ,20180710,1.516
159915.SZ,20180709,1.504
159915.SZ,20180706,1.464
159915.SZ,20180705,1.452
159915.SZ,20180704,1.486
159915.SZ,20180703,1.52
159915.SZ,20180702,1.503
159915.SZ,20180629,1.524
159915.SZ,20180628,1.462
159915.SZ,20180627,1.466
159915.SZ,20180626,1.485
159915.SZ,20180625,1.455
159915.SZ,20180622,1.466
159915.SZ,20180621,1.441
159915.SZ,20180620,1.478
159915.SZ,20180619,1.467
159915.SZ,20180615,1.554
159915.SZ,20180614,1.587
159915.SZ,20180613,1.597
159915.SZ,20180612,1.619
159915.SZ,20180611,1.601
159915.SZ,20180608,1.62
159915.SZ,20180607,1.636
159915.SZ,20180606,1.65
159915.SZ,20180605,1.653
159915.SZ,20180604,1.613
159915.SZ,20180601,1.62
159915.SZ,20180531,1.649
159915.SZ,20180530,1.633
159915.SZ,20180529,1.678
159915.SZ,20180528,1.698
159915.SZ,20180525,1.705
159915.SZ,20180524,1.737
159915.SZ,20180523,1.745
159915.SZ,20180522,1.77
159915.SZ,20180521,1.757
159915.SZ,20180518,1.731
159915.SZ,20180517,1.729
159915.SZ,20180516,1.745
159915.SZ,20180515,1.756
159915.SZ,20180514,1.728
159915.SZ,20180511,1.734
159915.SZ,20180510,1.762
159915.SZ,20180509,1.749
159915.SZ,20180508,1.753
159915.SZ,20180507,1.749
159915.SZ,20180504,1.712
159915.SZ,20180503,1.726
159915.SZ,20180502,1.701
159915.SZ,20180427,1.707
159915.SZ,20180426,1.681
159915.SZ,20180425,1.715
159915.SZ,20180424,1.705
159915.SZ,20180423,1.653
159915.SZ,20180420,1.684
159915.SZ,20180419,1.715
159915.SZ,20180418,1.718
159915.SZ,20180417,1.683
159915.SZ,20180416,1.736
159915.SZ,20180413,1.721
159915.SZ,20180412,1.72
159915.SZ,20180411,1.729
159915.SZ,20180410,1.732
159915.SZ,20180409,1.737
159915.SZ,20180404,1.732
159915.SZ,20180403,1.764
159915.SZ,20180402,1.788
159915.SZ,20180330,1.791
159915.SZ,20180329,1.739
159915.SZ,20180328,1.73
159915.SZ,20180327,1.738
159915.SZ,20180326,1.673
159915.SZ,20180323,1.622
159915.SZ,20180322,1.711
159915.SZ,20180321,1.72
159915.SZ,20180320,1.76
159915.SZ,20180319,1.736
159915.SZ,20180316,1.716
159915.SZ,20180315,1.742
159915.SZ,20180314,1.741
159915.SZ,20180313,1.767
159915.SZ,20180312,1.777
159915.SZ,20180309,1.755
159915.SZ,20180308,1.686
159915.SZ,20180307,1.679
159915.SZ,20180306,1.693
159915.SZ,20180305,1.69
159915.SZ,20180302,1.669
159915.SZ,20180301,1.687
159915.SZ,20180228,1.651
159915.SZ,20180227,1.639
159915.SZ,20180226,1.63
159915.SZ,20180223,1.572
159915.SZ,20180222,1.58
159915.SZ,20180214,1.549
159915.SZ,20180213,1.557
159915.SZ,20180212,1.553
159915.SZ,20180209,1.502
159915.SZ,20180208,1.548
159915.SZ,20180207,1.523
159915.SZ,20180206,1.505
159915.SZ,20180205,1.594
159915.SZ,20180202,1.607
159915.SZ,20180201,1.603
159915.SZ,20180131,1.633
159915.SZ,20180130,1.687
159915.SZ,20180129,1.701
159915.SZ,20180126,1.72
159915.SZ,20180125,1.708
159915.SZ,20180124,1.714
159915.SZ,20180123,1.667
159915.SZ,20180122,1.67
159915.SZ,20180119,1.63
159915.SZ,20180118,1.636
159915.SZ,20180117,1.639
159915.SZ,20180116,1.631
159915.SZ,20180115,1.634
159915.SZ,20180112,1.685
159915.SZ,20180111,1.701
159915.SZ,20180110,1.689
159915.SZ,20180109,1.699
159915.SZ,20180108,1.701
159915.SZ,20180105,1.696
159915.SZ,20180104,1.693
159915.SZ,20180103,1.689
159915.SZ,20180102,1.665
159915.SZ,20251231,3.186
159915.SZ,20251230,3.229
159915.SZ,20251229,3.205
159915.SZ,20251226,3.226
159915.SZ,20251225,3.222
159915.SZ,20251224,3.212
159915.SZ,20251223,3.185
159915.SZ,20251222,3.175
159915.SZ,20251219,3.107
159915.SZ,20251218,3.092
159915.SZ,20251217,3.164
159915.SZ,20251216,3.06
159915.SZ,20251215,3.12
159915.SZ,20251212,3.174
159915.SZ,20251211,3.146
159915.SZ,20251210,3.192
159915.SZ,20251209,3.188
159915.SZ,20251208,3.171
159915.SZ,20251205,3.089
159915.SZ,20251204,3.051
159915.SZ,20251203,3.019
159915.SZ,20251202,3.052
159915.SZ,20251201,3.073
159915.SZ,20251128,3.035
159915.SZ,20251127,3.012
159915.SZ,20251126,3.027
159915.SZ,20251125,2.961
159915.SZ,20251124,2.908
159915.SZ,20251121,2.904
159915.SZ,20251120,3.026
159915.SZ,20251119,3.057
159915.SZ,20251118,3.051
159915.SZ,20251117,3.084
159915.SZ,20251114,3.093
159915.SZ,20251113,3.182
159915.SZ,20251112,3.108
159915.SZ,20251111,3.113
159915.SZ,20251110,3.158
159915.SZ,20251107,3.185
159915.SZ,20251106,3.201
159915.SZ,20251105,3.142
159915.SZ,20251104,3.112
159915.SZ,20251103,3.176
159915.SZ,20251031,3.166
159915.SZ,20251030,3.239
159915.SZ,20251029,3.3
159915.SZ,20251028,3.205
159915.SZ,20251027,3.209
159915.SZ,20251024,3.147
159915.SZ,20251023,3.038
159915.SZ,20251022,3.039
159915.SZ,20251021,3.062
159915.SZ,20251020,2.971
159915.SZ,20251017,2.915
159915.SZ,20251016,3.014
159915.SZ,20251015,3.003
159915.SZ,20251014,2.934
159915.SZ,20251013,3.054
159915.SZ,20251010,3.095
159915.SZ,20251009,3.235
159915.SZ,20250930,3.217
159915.SZ,20250929,3.213
159915.SZ,20250926,3.129
159915.SZ,20250925,3.211
159915.SZ,20250924,3.16
159915.SZ,20250923,3.093
159915.SZ,20250922,3.082
159915.SZ,20250919,3.062
159915.SZ,20250918,3.067
159915.SZ,20250917,3.119
159915.SZ,20250916,3.059
159915.SZ,20250915,3.037
159915.SZ,20250912,2.995
159915.SZ,20250911,3.025
159915.SZ,20250910,2.875
159915.SZ,20250909,2.845
159915.SZ,20250908,2.908
159915.SZ,20250905,2.944
159915.SZ,20250904,2.751
159915.SZ,20250903,2.87
159915.SZ,20250902,2.848
159915.SZ,20250901,2.927
159915.SZ,20250829,2.865
159915.SZ,20250828,2.806
159915.SZ,20250827,2.696
159915.SZ,20250826,2.716
159915.SZ,20250825,2.737
159915.SZ,20250822,2.662
159915.SZ,20250821,2.572
159915.SZ,20250820,2.588
159915.SZ,20250819,2.575
159915.SZ,20250818,2.582
159915.SZ,20250815,2.509
159915.SZ,20250814,2.446
159915.SZ,20250813,2.473
159915.SZ,20250812,2.385
159915.SZ,20250811,2.357
159915.SZ,20250808,2.312
159915.SZ,20250807,2.32
159915.SZ,20250806,2.336
159915.SZ,20250805,2.32
159915.SZ,20250804,2.313
159915.SZ,20250801,2.303
159915.SZ,20250731,2.301
159915.SZ,20250730,2.345
159915.SZ,20250729,2.383
159915.SZ,20250728,2.342
159915.SZ,20250725,2.318
159915.SZ,20250724,2.325
159915.SZ,20250723,2.287
159915.SZ,20250722,2.289
159915.SZ,20250721,2.275
159915.SZ,20250718,2.252
159915.SZ,20250717,2.247
159915.SZ,20250716,2.206
159915.SZ,20250715,2.212
159915.SZ,20250714,2.177
159915.SZ,20250711,2.185
159915.SZ,20250710,2.169
159915.SZ,20250709,2.163
159915.SZ,20250708,2.159
159915.SZ,20250707,2.11
159915.SZ,20250704,2.133
159915.SZ,20250703,2.141
159915.SZ,20250702,2.104
159915.SZ,20250701,2.126
159915.SZ,20250630,2.133
159915.SZ,20250627,2.101
159915.SZ,20250626,2.093
159915.SZ,20250625,2.109
159915.SZ,20250624,2.044
159915.SZ,20250623,1.998
159915.SZ,20250620,1.988
159915.SZ,20250619,2.005
159915.SZ,20250618,2.034
159915.SZ,20250617,2.028
159915.SZ,20250616,2.037
159915.SZ,20250613,2.02
159915.SZ,20250612,2.04
159915.SZ,20250611,2.038
159915.SZ,20250610,2.012
159915.SZ,20250609,2.034
159915.SZ,20250606,2.017
159915.SZ,20250605,2.023
159915.SZ,20250604,2.0
159915.SZ,20250603,1.977
159915.SZ,20250530,1.972
159915.SZ,20250529,1.989
159915.SZ,20250528,1.959
159915.SZ,20250527,1.967
159915.SZ,20250526,1.977
159915.SZ,20250523,1.994
159915.SZ,20250522,2.016
159915.SZ,20250521,2.034
159915.SZ,20250520,2.018
159915.SZ,20250519,2.002
159915.SZ,20250516,2.008
159915.SZ,20250515,2.012
159915.SZ,20250514,2.054
159915.SZ,20250513,2.03
159915.SZ,20250512,2.037
159915.SZ,20250509,1.984
159915.SZ,20250508,2.001
159915.SZ,20250507,1.967
159915.SZ,20250506,1.958
159915.SZ,20250430,1.921
159915.SZ,20250429,1.903
159915.SZ,20250428,1.906
159915.SZ,20250425,1.92
159915.SZ,20250424,1.907
159915.SZ,20250423,1.919
159915.SZ,20250422,1.899
159915.SZ,20250421,1.908
159915.SZ,20250418,1.878
159915.SZ,20250417,1.873
159915.SZ,20250416,1.87
159915.SZ,20250415,1.893
159915.SZ,20250414,1.895
159915.SZ,20250411,1.892
159915.SZ,20250410,1.863
159915.SZ,20250409,1.823
159915.SZ,20250408,1.804
159915.SZ,20250407,1.775
159915.SZ,20250403,2.027
159915.SZ,20250402,2.064
159915.SZ,20250401,2.062
159915.SZ,20250331,2.064
159915.SZ,20250328,2.089
159915.SZ,20250327,2.103
159915.SZ,20250326,2.098
159915.SZ,20250325,2.105
159915.SZ,20250324,2.112
159915.SZ,20250321,2.112
159915.SZ,20250320,2.158
159915.SZ,20250319,2.178
159915.SZ,20250318,2.185
159915.SZ,20250317,2.173
159915.SZ,20250314,2.186
159915.SZ,20250313,2.125
159915.SZ,20250312,2.149
159915.SZ,20250311,2.159
159915.SZ,20250310,2.159
159915.SZ,20250307,2.16
159915.SZ,20250306,2.191
159915.SZ,20250305,2.149
159915.SZ,20250304,2.149
159915.SZ,20250303,2.154
159915.SZ,20250228,2.128
159915.SZ,20250227,2.212
159915.SZ,20250226,2.223
159915.SZ,20250225,2.197
159915.SZ,20250224,2.221
159915.SZ,20250221,2.239
159915.SZ,20250220,2.184
159915.SZ,20250219,2.185
159915.SZ,20250218,2.14
159915.SZ,20250217,2.182
159915.SZ,20250214,2.174
159915.SZ,20250213,2.135
159915.SZ,20250212,2.15
159915.SZ,20250211,2.113
159915.SZ,20250210,2.142
159915.SZ,20250207,2.131
159915.SZ,20250206,2.08
159915.SZ,20250205,2.024
159915.SZ,20250127,2.028
159915.SZ,20250124,2.084
159915.SZ,20250123,2.052
159915.SZ,20250122,2.059
159915.SZ,20250121,2.07
159915.SZ,20250120,2.062
159915.SZ,20250117,2.026
159915.SZ,20250116,2.01
159915.SZ,20250115,1.999
159915.SZ,20250114,2.036
159915.SZ,20250113,1.942
159915.SZ,20250110,1.938
159915.SZ,20250109,1.971
159915.SZ,20250108,1.968
159915.SZ,20250107,1.99
159915.SZ,20250106,1.976
159915.SZ,20250103,1.978
159915.SZ,20250102,2.019
159915.SZ,20241231,2.102
159915.SZ,20241230,2.165
159915.SZ,20241227,2.163
159915.SZ,20241226,2.166
159915.SZ,20241225,2.156
159915.SZ,20241224,2.17
159915.SZ,20241223,2.147
159915.SZ,20241220,2.169
159915.SZ,20241219,2.171
159915.SZ,20241218,2.158
159915.SZ,20241217,2.159
159915.SZ,20241216,2.158
159915.SZ,20241213,2.193
159915.SZ,20241212,2.248
159915.SZ,20241211,2.218
159915.SZ,20241210,2.221
159915.SZ,20241209,2.206
159915.SZ,20241206,2.224
159915.SZ,20241205,2.177
159915.SZ,20241204,2.17
159915.SZ,20241203,2.198
159915.SZ,20241202,2.211
159915.SZ,20241129,2.179
159915.SZ,20241128,2.128
159915.SZ,20241127,2.165
159915.SZ,20241126,2.109
159915.SZ,20241125,2.132
159915.SZ,20241122,2.136
159915.SZ,20241121,2.223
159915.SZ,20241120,2.223
159915.SZ,20241119,2.215
159915.SZ,20241118,2.149
159915.SZ,20241115,2.204
159915.SZ,20241114,2.288
159915.SZ,20241113,2.372
159915.SZ,20241112,2.345
159915.SZ,20241111,2.349
159915.SZ,20241108,2.282
159915.SZ,20241107,2.306
159915.SZ,20241106,2.223
159915.SZ,20241105,2.249
159915.SZ,20241104,2.145
159915.SZ,20241101,2.084
159915.SZ,20241031,2.122
159915.SZ,20241030,2.111
159915.SZ,20241029,2.135
159915.SZ,20241028,2.188
159915.SZ,20241025,2.196
159915.SZ,20241024,2.132
159915.SZ,20241023,2.162
159915.SZ,20241022,2.175
159915.SZ,20241021,2.167
159915.SZ,20241018,2.156
159915.SZ,20241017,1.995
159915.SZ,20241016,2.0
159915.SZ,20241015,2.045
159915.SZ,20241014,2.116
159915.SZ,20241011,2.06
159915.SZ,20241010,2.174
159915.SZ,20241009,2.242
159915.SZ,20241008,2.678
159915.SZ,20240930,2.232
159915.SZ,20240927,1.86
159915.SZ,20240926,1.686
